  112	10504		  308	--
  113	10505		  309	--
  114	10506		  310	--
  115	10507		  311	--
  116	10508		  312	--
  117	10509		  313	--
  118	10510		  314	--
  119	10511		  315	--
  120	10512		  316	--
  121	10513		  317	--
  122	10514		  318	--
  123	10515		  319	--
  124	10516		  320	--
  125	10517		  321	--
  126	10518		  322	--
  127	10519		  323	--
  128	10520		  324	--
  129	10521		  325	--
  130	10522		  326	--
  131	10523		  327	--
  132	 8135		  328	--
			12390	--
			14222	--
  133	 8132		  329	--
			11408	--
			14207	--
  134	 8133		  330	--
			11658	--
			14223	--
  135	 8129		  331	--
			12152	--
  136	 8130		  332	--
			12153	--
  137	 8126		  333	--
			12155	--
  138	 8127		  334	--
			12147	--
  139	 7529		  335	--
			12387	--
  140	 7530		  336	--
			12392	--
  141	 7535		  337	--
			12391	--
			13927	--
  142	 7537		  338	--
			11418	--
  143	 7533		  339	--
			11409	--
			13943	--
  144	 7532		  340	--
			 8459	--
			13942	--
  145	 8474		  341	--
			 7817	--
  146	 8472		  342	--
			 7799	--
  147	 6994		  343	--
			 7796	--
			11419	--
			13684	--
  148	 6996		  344	--
			 7815	--
			11410	--
			13940	--
  149	 6997		  345	--
			11420	--
			14470	--
  150	 6998		  346	--
			 7811	--
			11422	--
			12633	--
  151	 6999		  347	--
			 7795	--
			11665	--
  152	 7256		  348	--
			 7792	--
			11666	--
			13668	--
  153	 7260		  349	--
			 7809	--
			11659	--
			13938	--
  154	 7261		  350	--
			11667	--
  155	 7258		  351	--
			 7789	--
			11661	--
  156	 7259		  352	--
			 7806	--
			12640	--
  157	 7826		  353	--
			11902	--
  158	 7827		  354	--
			11894	--
  159	 4137		  355	--
			11903	--
  160	 4138		  356	--
			11909	--
  161	 4139		  357	--
			12393	--
  162	 4140		  358	--
			12144	--
  163	 4141		  359	--
			12397	--
  164	  360		 2944	--
			14216	--
  165	  361		 2932	--
			14203	--
  166	  362		 1723	--
			13415	--
  167	  363		 1711	--
			13416	--
  168	  364		 1722	--
			13409	--
  169	  365		 1710	--
			13401	--
  170	  366		 3588	--
			10235	--
  171	  367		 3575	--
			10233	--
  172	  368		 8707	--
			14211	--
  173	  369		 8699	--
			14214	--
  174	  370		 1428	--
			 8712	--
  175	  371		 1436	--
			 8714	--
  176	  372		 1437	--
			 8718	--
  177	  373		 2318	--
  178	  374		 2321	--
  179	  375		 2020	--
  180	  376		 2012	--
			13678	--
  181	  377		 2015	--
			 9469	--
  182	  378		 3851	--
			 9454	--
  183	  379		 3863	--
  184	  380		 3856	--
  185	  381		 2630	--
			10000	--
  186	  382		 1127	--
			 9991	--
  187	  383		 1148	--
			 2620	--
  188	  384		 2637	--
  189	  385		  892	--
			 2628	--
			 3278	--
  190	  386		  901	--
			 3259	--
  191	  387		 3268	--
  192	  388		  890	--
  193	  389		 3257	--
  194	  390		  589	--
  195	  391		14205	--
  196	14231		  588	--
  197	 3283		  591	--
			  899	--
  198	 3280		  592	--
			  900	--
  199	  909		  593	--
  200	  911		  594	--
  201	14769		  595	--
  202	14637		  596	--
			  894	--
			 1136	--
			 1426	--
			 1704	--
			 2009	--
			 2314	--
			 2625	--
			 2938	--
			 3263	--
			 3582	--
			 3846	--
			 4127	--
			 4406	--
			 4697	--
			 4955	--
			 5275	--
			 5619	--
			 5910	--
			 6230	--
			 6479	--
			 6720	--
			 6985	--
			 7246	--
			 7518	--
			 7785	--
			 8112	--
			 8458	--
			10675	--
  203	 2949		  597	--
			  895	--
			 1138	--
			 1427	--
			 1717	--
			 2010	--
			 2315	--
			 2626	--
			 3264	--
			 3583	--
			 3853	--
			 4128	--
			 4409	--
			 4700	--
			 4956	--
			 5276	--
			 5608	--
			 5911	--
			 6233	--
			 6486	--
			 6712	--
			 6986	--
			 7249	--
			 7510	--
			 7802	--
			 8104	--
			 8462	--
			 9471	--
			10673	--
			11412	--
			11896	--
			12900	--
			13937	--
			14198	--
  204	 2952		  598	--
			  889	--
			 1125	--
			 1429	--
			 1705	--
			 2011	--
			 2308	--
			 2627	--
			 3265	--
			 3584	--
			 3854	--
			 4120	--
			 4410	--
			 4701	--
			 4957	--
			 5265	--
			 5622	--
			 5895	--
			 6234	--
			 6488	--
			 6723	--
			 6978	--
			 7250	--
			 7521	--
			 7786	--
			 8113	--
			 8464	--
			 8715	--
			 9472	--
			10004	--
			10227	--
			10663	--
			11413	--
			11669	--
			11905	--
			12901	--
			13679	--
			13931	--
			14199	--
  205	  908		  599	--
  206	14778		  602	--
  207	14781		  603	--
  208	  912		  604	--
			 3277	--
			 8961	--
			11900	--
  209	 3281		  605	--
			  891	--
  210	  910		  606	--
  211	  607		 3258	--
			 8962	--
			11663	--
  212	  608		 8963	--
			13168	--
  213	  609		 8964	--
			13160	--
			14219	--
  214	15216		  610	--
			  913	--
			 1157	--
			 1447	--
			 1737	--
			 2030	--
			 2337	--
			 2643	--
			 2958	--
			 3287	--
			 3603	--
			 3872	--
			 4142	--
			 4429	--
			 4712	--
			 4980	--
			 5301	--
			 5640	--
			 5935	--
			 6249	--
			 6501	--
			 6742	--
			 7000	--
			 7262	--
			 7538	--
			 7828	--
			 8136	--
			 8475	--
			 9243	--
			10019	--
			10249	--
			10687	--
			10943	--
			11189	--
			11433	--
			11680	--
			11920	--
			12167	--
			12408	--
			12654	--
			12914	--
			13179	--
			13436	--
  215	14685		  888	--
  216	 9241		  893	--
  217	 3282		  896	--
  218	 3285		  897	--
  219	 2641		  902	--
			 3260	--
  220	 9242		  903	--
			 3261	--
  221	 2642		  905	--
			 8958	--
			 9222	--
  222	  906		 2615	--
			 3279	--
  223	  907		 3266	--
  224	10018		 1126	--
			 2629	--
  225	10014		 1128	--
  226	10012		 1129	--
  227	10011		 1131	--
  228	 9475		 1132	--
  229	14817		 1133	--
  230	 2639		 1135	--
			 3272	--
			 8956	--
			 9230	--
  231	14703		 1137	--
  232	10016		 1139	--
  233	10013		 1141	--
  234	14802		 1142	--
  235	 9481		 1144	--
			 3859	--
  236	14808		 1145	--
  237	 9476		 1147	--
  238	 1149		 2616	--
			 9994	--
  239	 1150		 3858	--
			 8951	--
			 9463	--
			10925	--
  240	 1151		 2634	--
			 3273	--
			 9231	--
  241	 1152		 3848	--
			 8952	--
			10666	--
  242	 1153		 9992	--
  243	 1154		 3860	--
			 8954	--
			 9998	--
  244	 1155		 2619	--
			 9999	--
  245	 1156		 8955	--
			10006	--
  246	 3598		 1419	--
			 8711	--
  247	14871		 1420	--
  248	 8726		 1422	--
  249	 8723		 1423	--
			 2311	--
  250	 8721		 1424	--
  251	14865		 1425	--
  252	 8728		 1430	--
  253	13949		 1433	--
  254	14236		 1434	--
  255	14856		 1435	--
  256	 8722		 1438	--
			 2326	--
  257	 1439		 8716	--
  258	 1440		 2319	--
			13934	--
  259	 1441		 2325	--
			 8704	--
			 8944	--
			10238	--
  260	 1442		 8703	--
  261	 1443		 3580	--
			 8710	--
			 8941	--
			13166	--
			14212	--
  262	 1444		 8702	--
			 8942	--
			13158	--
			13948	--
  263	 1445		 8713	--
  264	 1446		 8705	--
			 8943	--
			10229	--
  265	13431		 1708	--
  266	13428		 1709	--
  267	 2953		 1712	--
			13418	--
  268	 2954		 1714	--
			 8933	--
			10676	--
			14217	--
  269	 2955		 1715	--
			 8935	--
			13408	--
  270	14886		 1716	--
  271	13432		 1718	--
  272	14892		 1720	--
  273	14895		 1721	--
  274	 2956		 1724	--
			13417	--
  275	 2957		 1727	--
			 8934	--
			12892	--
			14204	--
  276	 1728		 3592	--
			13420	--
  277	 1729		13419	--
  278	 1730		13402	--
  279	 1731		13410	--
  280	 1732		 3589	--
			10228	--
  281	 1733		 3591	--
			 8936	--
			12150	--
  282	 1734		 3578	--
			 8937	--
			13167	--
  283	 1735		13411	--
  284	 1736		 3574	--
			 8938	--
			13163	--
  285	13700		 1999	--
  286	 9478		 2000	--
  287	 9477		 2001	--
  288	13701		 2002	--
  289	14838		 2003	--
  290	 2333		 2004	--
			13667	--
  291	 2336		 2006	--
			 8946	--
			 9457	--
			10239	--
  292	 2329		 2007	--
			 9458	--
  293	14826		 2008	--
  294	 9479		 2013	--
			 3861	--
  295	 9480		 2016	--
  296	14832		 2017	--
  297	13699		 2019	--
  298	 2330		 2022	--
			 8947	--
			 9468	--
			10231	--
  299	 2023		13681	--
  300	 2024		13666	--
  301	 2025		 3850	--
			 9460	--
  302	 2026		 8948	--
			 9470	--
			12638	--
  303	 2027		13680	--
  304	 2028		 8949	--
			 9465	--
			13400	--
  305	 2029		 8950	--
			 9466	--
			11415	--
  306	 8724		 2309	--
			13920	--
  307	14844		 2310	--
  308	 8725		 2312	--
  309	14847		 2313	--
  310	13956		 2316	--
  311	13957		 2322	--
  312	14853		 2327	--
  313	 2328		 8706	--
			 8945	--
			10230	--
  314	 2331		13932	--
  315	 2332		13918	--
  316	 2334		13933	--
  317	 2335		13919	--
  318	 3870		 2617	--
			10001	--
  319	 3867		 2618	--
			10003	--
  320	14799		 2621	--
  321	14796		 2622	--
  322	10017		 2623	--
  323	14790		 2624	--
  324	 3869		 2631	--
			10002	--
  325	 3868		 2632	--
			 9993	--
  326	10015		 2635	--
  327	 2638		 3255	--
			 8957	--
			 9224	--
  328	 2640		10005	--
  329	13427		 2930	--
  330	14232		 2931	--
  331	14455		 2933	--
			 5624	--
			13423	--
  332	14724		 2934	--
  333	13696		 2935	--
  334	13695		 2936	--
  335	14904		 2937	--
  336	14233		 2939	--
  337	14901		 2942	--
  338	14910		 2943	--
  339	14464		 2945	--
			 5611	--
			13422	--
  340	 5930		 2946	--
			10665	--
  341	14919		 2947	--
  342	 9901		 2948	--
			 8995	--
			10486	--
			13685	--
  343	14787		 3253	--
  344	 9240		 3256	--
  345	14784		 3262	--
  346	 9239		 3269	--
  347	13169		 3270	--
  348	 3284		 8959	--
			 9221	--
  349	 3286		 8960	--
			13161	--
  350	10248		 3576	--
  351	10247		 3579	--
  352	14883		 3581	--
  353	10246		 3585	--
  354	14874		 3594	--
  355	 3596		 8708	--
			14213	--
  356	 3597		 8940	--
			10226	--
  357	 3599		10234	--
  358	 3600		 8700	--
			14200	--
  359	 3601		10236	--
  360	 3602		 8939	--
			13159	--
  361	14805		 3852	--
  362	 9482		 3862	--
  363	 3864		 9473	--
  364	 3865		 9461	--
  365	 3866		 9474	--
  366	 3871		 8953	--
			10008	--
			13407	--
  367	11914		 4121	--
  368	14643		 4122	--
  369	 7824		 4123	--
			11897	--
  370	11911		 4124	--
  371	11913		 4125	--
  372	14916		 4126	--
  373	 9027		 4129	--
			 9721	--
  374	 9028		 4130	--
			 9722	--
  375	14640		 4131	--
  376	 9025		 4132	--
			 9719	--
			11908	--
  377	 9026		 4133	--
			 9720	--
  378	 7823		 4134	--
			11899	--
  379	 9024		 4135	--
			 9718	--
			11895	--
  380	14727		 4136	--
  381	12906		 4398	--
  382	 9964		 4399	--
			 8979	--
			10470	--
			12899	--
  383	 6243		 4400	--
			12886	--
  384	14739		 4401	--
  385	 6496		 4402	--
  386	 9967		 4403	--
			 6483	--
			 8984	--
			10475	--
  387	 6499		 4404	--
  388	 6497		 4405	--
  389	14721		 4407	--
  390	 9940		 4408	--
			 6490	--
			 8981	--
			10472	--
  391	 9976		 4411	--
			 8980	--
			10471	--
			12902	--
  392	14913		 4412	--
  393	 9922		 4413	--
			 8978	--
			10469	--
			12897	--
  394	 6740		 4414	--
			12888	--
  395	12908		 4415	--
  396	12907		 4416	--
  397	 9970		 4417	--
			 6487	--
			 8983	--
			10474	--
  398	14841		 4419	--
  399	 4421		 4703	--
			 4947	--
  400	 4422		 6480	--
  401	 4425		12889	--
  402	 4427		 6491	--
  403	14811		 4693	--
  404	10679		 4694	--
  405	 9958		 4695	--
			 4948	--
			 8989	--
			10480	--
  406	14760		 4696	--
  407	14697		 4698	--
  408	 9910		 4699	--
			 4961	--
			 8986	--
			10477	--
  409	 9916		 4702	--
			 4960	--
			 8985	--
			10476	--
  410	 9961		 4704	--
			 4945	--
			 8987	--
			10478	--
			10671	--
  411	 9904		 4705	--
			 4958	--
			 8988	--
			10479	--
  412	 4709		10674	--
  413	10680		 4949	--
  414	13693		 4950	--
  415	10934		 4951	--
  416	14733		 4952	--
  417	13694		 4953	--
  418	14763		 4954	--
  419	10681		 4963	--
  420	 9955		 4965	--
			 8990	--
			10481	--
			12890	--
			13691	--
  421	 9913		 4966	--
			 8991	--
			10482	--
			13675	--
  422	14751		 4967	--
  423	12905		 4968	--
  424	 9928		 4969	--
			 8993	--
			10484	--
			13672	--
  425	 9952		 4970	--
			 5629	--
			 8992	--
			10483	--
			10924	--
			13690	--
  426	 4973		 5609	--
  427	 4974		13689	--
  428	 4977		 5614	--
  429	 4978		12891	--
			13677	--
  430	14766		 5266	--
  431	14922		 5267	--
  432	 9937		 5268	--
			 8968	--
			10459	--
			11173	--
  433	 5933		 5269	--
			11174	--
  434	11185		 5270	--
  435	11184		 5271	--
  436	 9907		 5272	--
			 6232	--
			 8975	--
			10466	--
  437	14742		 5274	--
  438	11181		 5277	--
  439	 9898		 5278	--
			 8970	--
			10461	--
			11177	--
  440	 9982		 5279	--
			 8971	--
			10462	--
			11178	--
  441	11180		 5280	--
  442	 9895		 5281	--
			 8972	--
			10463	--
			14554	--
  443	 9988		 5282	--
			 8973	--
			10464	--
			14550	--
  444	14560		 5283	--
  445	14880		 5284	--
  446	14561		 5285	--
  447	 9943		 5286	--
			 8969	--
			10460	--
			11167	--
  448	14829		 5287	--
  449	14925		 5288	--
  450	 9979		 5289	--
			 6225	--
			 8974	--
			10465	--
  451	 5291		 6228	--
			 6714	--
  452	 5294		11168	--
  453	 5297		 6235	--
  454	 5299		14556	--
  455	14449		 5610	--
			13421	--
  456	14467		 5612	--
			10931	--
  457	14658		 5613	--
  458	10937		 5615	--
  459	14502		 5616	--
			10668	--
  460	13429		 5618	--
  461	14649		 5620	--
  462	 9931		 5621	--
			 8994	--
			10485	--
			13687	--
  463	14452		 5623	--
			10923	--
  464	10938		 5628	--
  465	13430		 5630	--
  466	13426		 5631	--
  467	14499		 5632	--
			10662	--
  468	14496		 5634	--
			13404	--
  469	 5636		10669	--
  470	 5637		 6719	--
  471	 9919		 5896	--
			 8965	--
			10456	--
			14224	--
  472	 9934		 5897	--
			 8967	--
			10458	--
			14208	--
  473	14814		 5898	--
  474	14511		 5899	--
  475	14526		 5900	--
  476	14544		 5902	--
  477	 6739		 5905	--
  478	14622		 5906	--
			 6715	--
  479	 6738		 5908	--
  480	14775		 5909	--
  481	14228		 5912	--
  482	 9985		 5913	--
			 8966	--
			10457	--
			14225	--
  483	14820		 5914	--
  484	14227		 5915	--
  485	14517		 5916	--
  486	14514		 5917	--
  487	14529		 5918	--
  488	14547		 5920	--
  489	14634		 5922	--
  490	14541		 5923	--
			 6236	--
  491	 6246		 5925	--
  492	 6245		 5926	--
  493	14559		 5927	--
  494	14625		 5928	--
			 6725	--
  495	14712		 6226	--
  496	14631		 6227	--
			14557	--
  497	14688		 6231	--
  498	14538		 6237	--
  499	14628		 6239	--
			14558	--
  500	14679		 6240	--
  501	 9925		 6241	--
			 6713	--
			 8976	--
			10467	--
  502	 9973		 6242	--
			 6722	--
			 8977	--
			10468	--
			12898	--
  503	14718		 6481	--
  504	10683		 6484	--
			 6737	--
  505	14862		 6485	--
  506	 9946		 6489	--
			 8982	--
			10473	--
  507	14508		 6493	--
			 6735	--
  508	14505		 6494	--
			 6717	--
  509	 6495		 6716	--
  510	14667		 6721	--
  511	14535		 6727	--
  512	14532		 6728	--
  513	14523		 6731	--
  514	14520		 6732	--
  515	 9015		 6979	--
			 7810	--
			 9709	--
			11421	--
  516	14757		 6980	--
  517	14673		 6981	--
  518	 7819		 6982	--
			13670	--
  519	13697		 6983	--
  520	14754		 6984	--
  521	 9016		 6987	--
			 7794	--
			 9710	--
  522	 9014		 6988	--
			 9708	--
			11411	--
			14471	--
  523	11423		 6989	--
  524	 9013		 6990	--
			 7814	--
			 9707	--
			13939	--
  525	13954		 6991	--
  526	 9012		 6992	--
			 7813	--
			 9706	--
			13669	--
  527	14772		 6993	--
  528	 6995		13923	--
  529	 9018		 7240	--
			 7808	--
			 9712	--
			13935	--
  530	 9020		 7241	--
			 7788	--
			 9714	--
			11668	--
  531	14736		 7242	--
  532	11671		 7243	--
  533	 7821		 7244	--
			13683	--
  534	13698		 7245	--
  535	 9019		 7247	--
			 9713	--
			11660	--
  536	14661		 7248	--
  537	13955		 7251	--
  538	 9021		 7252	--
			 7805	--
			 9715	--
  539	14745		 7253	--
  540	 9017		 7254	--
			 7791	--
			 9711	--
			13682	--
  541	14748		 7255	--
  542	 7257		13921	--
  543	13950		 7511	--
  544	13951		 7512	--
  545	 9009		 7513	--
			 8466	--
			 9703	--
			13941	--
  546	13953		 7514	--
  547	 9005		 7515	--
			 9699	--
			12388	--
  548	14835		 7516	--
  549	12403		 7517	--
  550	 9007		 7519	--
			 9701	--
  551	14706		 7520	--
  552	 9006		 7522	--
			 9700	--
			13945	--
  553	 9008		 7523	--
			 9702	--
			13925	--
  554	13952		 7524	--
  555	 9004		 7525	--
			 9698	--
			12394	--
  556	 8128		 7526	--
			12395	--
  557	14823		 7527	--
  558	12404		 7528	--
  559	 7531		13947	--
  560	 7534		 7800	--
			 8465	--
  561	 7536		13926	--
  562	 9023		 7787	--
			 9717	--
  563	11672		 7790	--
  564	11673		 7793	--
  565	14473		 7797	--
  566	 9011		 7798	--
			 8467	--
			 9705	--
  567	14730		 7801	--
  568	 9022		 7803	--
			 9716	--
			11906	--
  569	11912		 7804	--
  570	11915		 7807	--
  571	11424		 7812	--
  572	 9010		 7816	--
			 8463	--
			 9704	--
  573	 8473		 7818	--
  574	 7820		11414	--
  575	 7822		11662	--
  576	 7825		11907	--
  577	14907		 8103	--
  578	14889		 8105	--
  579	14898		 8106	--
  580	 9000		 8107	--
			 9694	--
			12145	--
  581	14868		 8108	--
  582	14877		 8109	--
  583	12157		 8110	--
  584	 8997		 8111	--
			 9691	--
			14220	--
  585	 8998		 8114	--
			 9692	--
			14221	--
  586	 8999		 8115	--
			 9693	--
			14206	--
  587	14230		 8116	--
  588	14229		 8117	--
  589	 9001		 8118	--
			 9695	--
			12154	--
  590	12162		 8119	--
  591	12161		 8120	--
  592	 9002		 8121	--
			 9696	--
			12156	--
  593	 9003		 8122	--
			 9697	--
			12148	--
  594	14850		 8123	--
  595	12158		 8124	--
  596	14859		 8125	--
  597	 8131		12149	--
  598	 8134		12146	--
  599	14682		 8460	--
  600	14793		 8461	--
  601	 8468		15075	--
  602	 8469		15072	--
  603	 8470		 9225	--
			 9996	--
			10237	--
			10660	--
			10926	--
			11171	--
			11416	--
			11664	--
			11901	--
			12151	--
			12386	--
			12639	--
			12893	--
			13164	--
			13399	--
  604	 8471		15069	--
  605	 8727		14201	--
  606	 9949		 8996	--
			10487	--
			13671	--
  607	 9233		15171	--
  608	 9234		15174	--
  609	 9235		14934	--
  610	 9236		14937	--
  611	 9237		14943	--
  612	 9238		14940	--
  613	14472		 9723	--
			 9724	--
			10488	--
			10489	--
  614	10009		14946	--
  615	10010		14949	--
  616	10240		14970	--
  617	10241		14973	--
  618	10242		14976	--
  619	10243		14979	--
  620	10244		14982	--
  621	10245		14991	--
  622	14691		10672	--
  623	10677		15117	--
  624	10678		15015	--
  625	10682		15138	--
  626	10684		15141	--
  627	10685		15144	--
  628	10686		14955	--
  629	14461		10922	--
  630	14458		10930	--
  631	10935		15120	--
  632	10936		15123	--
  633	10939		15126	--
  634	10940		15129	--
  635	10941		15132	--
  636	10942		14958	--
  637	11179		15183	--
  638	11182		15186	--
  639	11183		15189	--
  640	11186		15192	--
  641	11187		15195	--
  642	11188		15150	--
  643	11425		15060	--
  644	11426		15063	--
  645	11427		15066	--
  646	11428		15078	--
  647	11429		15081	--
  648	11430		15108	--
  649	11431		15177	--
  650	11432		14961	--
  651	11670		15042	--
  652	11674		15045	--
  653	11675		15048	--
  654	11676		15051	--
  655	11677		15105	--
  656	11678		15054	--
  657	11679		15210	--
  658	14655		11898	--
  659	14652		11904	--
  660	11910		15027	--
  661	11916		15030	--
  662	11917		15033	--
  663	11918		15036	--
  664	11919		14928	--
  665	12159		15093	--
  666	12160		15096	--
  667	12163		15099	--
  668	12164		15018	--
  669	12165		15102	--
  670	12166		15003	--
  671	12398		15084	--
  672	12399		15012	--
  673	12400		15111	--
  674	12401		15114	--
  675	12402		15213	--
  676	12405		15090	--
  677	12406		15021	--
  678	12407		15087	--
  679	12644		15156	--
  680	12645		15153	--
  681	12646		15147	--
  682	12647		15198	--
  683	12648		15135	--
  684	12649		15024	--
  685	12650		15180	--
  686	12651		15057	--
  687	12652		15039	--
  688	12653		14967	--
  689	14646		12887	--
  690	14670		12903	--
  691	12909		15168	--
  692	12910		15165	--
  693	12911		15162	--
  694	12912		15159	--
  695	12913		15009	--
  696	13170		14931	--
  697	13171		15207	--
  698	13172		15204	--
  699	13173		15000	--
  700	13174		14994	--
  701	13175		14988	--
  702	13176		14985	--
  703	13177		15201	--
  704	13178		14997	--
  705	14493		13403	--
  706	14490		13412	--
  707	13433		14964	--
  708	13434		15006	--
  709	13435		14952	--
  710	14676		13922	--
  711	14694		13924	--
  712	14715		13928	--
  713	14234		13929	--
  714	14235		13930	--
  715	14664		13936	--
  716	14700		13944	--
  717	14709		13946	--
